nconst,tconst,film name,actor name,film year,film score,actor relative score
nm0000134,tt0155711,Flawless,Robert De Niro,1999,6.5,-0.1979732362577046
nm0000134,tt0156515,Entropy,Robert De Niro,1999,6.3,-0.3620091098614466
nm0000134,tt0166277,Movies Are My Life,Robert De Niro,1978,6.3,-0.6331497020360741
nm0000134,tt0172873,New York City... Come Visit the World,Robert De Niro,1998,5.0,-1.4411537450559888
nm0000134,tt0175844,Lenny Bruce: Swear to Tell the Truth,Robert De Niro,1998,7.9,0.9373664221982684
nm0000134,tt0179626,15 Minutes,Robert De Niro,2001,6.1,-0.500222069924748
nm0000134,tt0203019,Men of Honor,Robert De Niro,2000,7.2,0.3890637781256122
nm0000134,tt0212338,Meet the Parents,Robert De Niro,2000,7.0,0.2250279045218702
nm0000134,tt0216982,Prison Song,Robert De Niro,2001,6.4,-0.2541682595191347
nm0000134,tt0227445,The Score,Robert De Niro,2001,6.8,0.0739034876883485
nm0000134,tt0269095,City by the Sea,Robert De Niro,2002,6.1,-0.4873106131545271
nm0000134,tt0276751,About a Boy,Robert De Niro,2002,7.1,0.3328687548641821
nm0000134,tt0284490,Showtime,Robert De Niro,2002,5.5,-0.9794182339657524
nm0000134,tt0289848,Analyze That,Robert De Niro,2002,5.9,-0.6513464867582683
nm0000134,tt0290002,Meet the Fockers,Robert De Niro,2004,6.3,-0.2974518260103446
nm0000134,tt0294870,Rent,Robert De Niro,2005,6.9,0.2075672515711016
nm0000134,tt0305153,100 Years of Horror: The Frankenstein Family,Robert De Niro,1996,5.9,-0.7288152273795906
nm0000134,tt0306423,100 Years of Horror: Witchcraft and Demons,Robert De Niro,1996,6.4,-0.318725543370236
nm0000134,tt0307453,Shark Tale,Robert De Niro,2004,6.0,-0.5435056364159573
nm0000134,tt0319003,Aretha Franklin: Duets,Robert De Niro,1993,6.4,-0.3574599136808974
nm0000134,tt0326844,25 Toughest Stars,Robert De Niro,2002,4.9,-1.4715258547769776
nm0000134,tt0335121,Godsend,Robert De Niro,2004,4.8,-1.5277208780384084
nm0000134,tt0343737,The Good Shepherd,Robert De Niro,2006,6.7,0.0564428347375799
nm0000134,tt0344021,The Making of 'Cape Fear',Robert De Niro,2001,6.6,-0.0901323859153934
nm0000134,tt0356443,The Bridge of San Luis Rey,Robert De Niro,2004,5.0,-1.3636850044346664
nm0000134,tt0368200,Analyze That,Robert De Niro,2002,6.4,-0.2412568027489137
nm0000134,tt0368658,Stage Beauty,Robert De Niro,2004,7.1,0.3586916684046227
nm0000134,tt0373336,Spotlight on Location: Meet the Parents,Robert De Niro,2001,6.5,-0.1721503227172641
nm0000134,tt0379276,Ennio Morricone,Robert De Niro,1995,7.6,0.6525782414819935
nm0000134,tt0382077,Hide and Seek,Robert De Niro,2005,6.0,-0.530594179645737
nm0000134,tt0399315,Making 'Taxi Driver',Robert De Niro,1999,7.3,0.4581702581572626
nm0000134,tt0421549,A Tribute to Robert De Niro,Robert De Niro,2003,7.5,0.6738519588418864
nm0000134,tt0426178,Premio Donostia a Robert De Niro,Robert De Niro,2000,7.2,0.3890637781256122
nm0000134,tt0432179,Venice Report,Robert De Niro,1997,7.7,0.7604190918243061
nm0000134,tt0438512,Tribeca Film Festival Awards,Robert De Niro,2004,6.7,0.0306199211971393
nm0000134,tt0439177,Essence Awards,Robert De Niro,2001,5.7,-0.8282938171322314
nm0000134,tt0453046,Elia Kazan Outsider,Robert De Niro,1982,7.2,0.1566575562616462
nm0000134,tt0453546,Shark Tale: Gettin' Fishy with It,Robert De Niro,2004,5.5,-0.9535953204253118
nm0000134,tt0455323,Being Flynn,Robert De Niro,2012,6.4,-0.1121422350467104
nm0000134,tt0457702,Spotlight on Location: The Adventures of Rocky & Bullwinkle,Robert De Niro,2001,7.9,0.9761007925089292
nm0000134,tt0461644,A Tribute to Meryl Streep,Robert De Niro,2004,8.1,1.178871036423332
nm0000134,tt0481628,Stella Adler: Awake and Dream!,Robert De Niro,1989,6.5,-0.3270878039599079
nm0000134,tt0483095,El oficio de actor,Robert De Niro,2005,6.0,-0.530594179645737
nm0000134,tt0486674,What Just Happened,Robert De Niro,2008,5.6,-0.8199315565425602
nm0000134,tt0488638,Star Fish of 'Shark Tale',Robert De Niro,2005,3.4,-2.663060536494381
nm0000134,tt0513590,Episode #4.1,Robert De Niro,2004,5.4,-1.0356132572271826
nm0000134,tt0514548,A Pretty British Affair,Robert De Niro,1981,7.4,0.3077819730951672
nm0000134,tt0585238,Episode dated 13 September 2004,Robert De Niro,2004,4.7,-1.6097388148402791
nm0000134,tt0589503,Episode dated 3 May 2003,Robert De Niro,2003,6.0,-0.5564170931861775
nm0000134,tt0594810,The Making of 'Analyze That',Robert De Niro,2002,6.8,0.0868149444585695
nm0000134,tt0594898,The Making of 'Showtime',Robert De Niro,2002,4.1,-2.1276693491919456
nm0000134,tt0611283,Robert De Niro,Robert De Niro,1998,8.0,1.019384359000139
nm0000134,tt0631181,Bericht aus Hollywood,Robert De Niro,2002,5.7,-0.8153823603620104
nm0000134,tt0653012,Show nº98,Robert De Niro,1998,6.2,-0.4569385034335375
nm0000134,tt0678244,Episode dated 13 January 1996,Robert De Niro,1996,7.3,0.4194358878466019
nm0000134,tt0689581,Episode dated 9 February 1999,Robert De Niro,1999,4.6,-1.7563140354932525
nm0000134,tt0689862,Episode dated 21 June 2000,Robert De Niro,2000,5.3,-1.1692770211099357
nm0000134,tt0723914,Episode dated 25 October 2003,Robert De Niro,2003,5.6,-0.8844888403936615
nm0000134,tt0765514,Martin Scorsese Directs,Robert De Niro,1990,8.1,0.9981106416402468
nm0000134,tt0770712,Al Pacino: An American Cinematheque Tribute,Robert De Niro,2006,7.5,0.7125863291525472
nm0000134,tt0774763,Making 'The Score',Robert De Niro,2001,6.5,-0.1721503227172641
nm0000134,tt0780511,Everybody's Fine,Robert De Niro,2009,7.1,0.4232489522557239
nm0000134,tt0787466,Femmes Fatales: Sharon Stone,Robert De Niro,1998,4.5,-1.851243429065344
nm0000134,tt0809488,The Godfather: A Novel for Television,Robert De Niro,1977,9.5,1.978512818853576
nm0000134,tt0892270,Casino: The Cast and Characters,Robert De Niro,2005,7.5,0.699674872382327
nm0000134,tt0893108,The Good Shepherd,Robert De Niro,2006,6.7,0.0564428347375799
nm0000134,tt0923576,The 16th Annual Gotham Awards,Robert De Niro,2006,6.0,-0.5176827228755168
nm0000134,tt0927538,Episode #14.231,Robert De Niro,2006,6.5,-0.107593038866162
nm0000134,tt0940886,"Hans Hofmann: Artist/Teacher, Teacher/Artist",Robert De Niro,2003,6.5,-0.1463274091768228
nm0000134,tt0968737,De Niro: A Self Portrait,Robert De Niro,2007,5.4,-0.9968788869165216
nm0000134,tt0970866,Little Fockers,Robert De Niro,2010,5.5,-0.8761265798039896
nm0000134,tt0972908,Tribeca Film Festival Presents: Live from the Red Carpet,Robert De Niro,2006,5.8,-0.6817185964792587
nm0000134,tt0985694,Machete,Robert De Niro,2010,6.6,0.0260707250165902
nm0000134,tt10050912,Causeries 1,Robert De Niro,2019,8.2,1.4545608247785078
nm0000134,tt10176690,Robert De Niro/Beth Behrs/Neal Katyal,Robert De Niro,2019,7.1,0.552363519957928
nm0000134,tt1034331,Righteous Kill,Robert De Niro,2008,6.0,-0.4918598093350762
nm0000134,tt1045658,Silver Linings Playbook,Robert De Niro,2012,7.7,0.9540909433776116
nm0000134,tt10520800,The Comedy Central Roast of Alec Baldwin,Robert De Niro,2019,6.6,0.1422738359485733
nm0000134,tt1077658,The Making of 'Men of Honor',Robert De Niro,2000,7.5,0.6351175885312249
nm0000134,tt10908058,The King of Comedy: Deleted and Extended Scenes,Robert De Niro,2014,6.8,0.2417524257012133
nm0000134,tt10993898,Robert De Nino/Jameela Jamil/Bastille,Robert De Niro,2019,7.1,0.552363519957928
nm0000134,tt11072994,Bruce Springsteen/Robert De Niro/Sienna Miller/Paul Rudd/James Blunt,Robert De Niro,2019,7.7,1.0444711407691538
nm0000134,tt1109481,Influence and Appreciation: Taxi Driver,Robert De Niro,2007,6.6,-0.0126636452940712
nm0000134,tt1113795,Gordon Willis on Cinematography,Robert De Niro,2001,7.0,0.2379393612920905
nm0000134,tt1131598,Pacino and DeNiro: The Conversation,Robert De Niro,2005,7.5,0.699674872382327
nm0000134,tt11332142,Robert De Niro/J.J. Abrams,Robert De Niro,2019,6.8,0.3063097095523153
nm0000134,tt11353562,The Irishman: In Conversation,Robert De Niro,2019,7.4,0.7984173303635413
nm0000134,tt11443222,Robert DeNiro/Guy Pearce/Joe Pera,Robert De Niro,2019,6.2,-0.1857979112589099
nm0000134,tt11454620,Jennifer Hudson/Jonathan Pryce/Sharon Van Etten feat. Norah Jones,Robert De Niro,2019,7.0,0.4703455831560573
nm0000134,tt1152545,Kela on the Karpet,Robert De Niro,2003,5.2,-1.2125605876011447
nm0000134,tt11651084,Actors,Robert De Niro,2020,7.9,1.2214184711431162
nm0000134,tt1169151,Mark Twain Prize: Billy Crystal,Robert De Niro,2007,5.5,-0.9148609501146512
nm0000134,tt1185353,Erika Rabau: Puck of Berlin,Robert De Niro,2008,7.3,0.5743733690892456
nm0000134,tt1188334,Wanda the Word Fairy Visits (repeat),Robert De Niro,2007,7.8,0.97155159632838
nm0000134,tt11992358,Robert De Niro,Robert De Niro,2015,5.7,-0.6475334223491463
nm0000134,tt12032604,Meet the Parents: Deleted Scenes,Robert De Niro,2001,7.1,0.3199572980939612
nm0000134,tt1204975,Last Vegas,Robert De Niro,2013,6.6,0.064805095327251
nm0000134,tt12095630,Hamilton Cast Zoom Surprise,Robert De Niro,2020,9.6,2.6157233967749214
nm0000134,tt1219289,Limitless,Robert De Niro,2011,7.4,0.6951256762017786
nm0000134,tt1220891,Leonardo DiCaprio: A Life in Progress,Robert De Niro,1998,6.5,-0.2108846930279248
nm0000134,tt12274238,Robert De Niro/Randy Newman,Robert De Niro,2020,6.7,0.2372032295206649
nm0000134,tt12463094,At Home Edition: Robert De Niro/James Blake/Lenny Kravitz,Robert De Niro,2020,6.0,-0.3369223280924317
nm0000134,tt1291853,Episode dated 12 September 2008,Robert De Niro,2008,4.8,-1.4760750509575276
nm0000134,tt1295450,Episode #1.1,Robert De Niro,1977,9.4,1.8964948820517047
nm0000134,tt1295451,Episode #1.2,Robert De Niro,1977,9.3,1.8144769452498344
nm0000134,tt1295452,Episode #1.3,Robert De Niro,1977,9.3,1.8144769452498344
nm0000134,tt1295453,Episode #1.4,Robert De Niro,1977,9.3,1.8144769452498344
nm0000134,tt1302006,The Irishman,Robert De Niro,2019,7.8,1.1264890775710246
nm0000134,tt1303334,Robert De Niro,Robert De Niro,2008,7.2,0.492355432287375
nm0000134,tt1311879,Episode dated 23 September 2008,Robert De Niro,2008,8.2,1.3125348003060835
nm0000134,tt1318063,"Kill Gil, Volume 2",Robert De Niro,2006,8.0,1.1226760131619018
nm0000134,tt13423426,Trump vs Hollywood,Robert De Niro,2020,5.2,-0.9930658225073988
nm0000134,tt1355595,Sharon Stone - Una mujer de 100 caras,Robert De Niro,1998,8.3,1.2654381694057524
nm0000134,tt1386192,Episode dated 2 March 2009,Robert De Niro,2009,6.0,-0.4789483525648559
nm0000134,tt1391473,Righteous Kill - The Investigation: An In-Depth Look at 'Righteous Kill',Robert De Niro,2009,6.2,-0.3149124789611139
nm0000134,tt1423995,Stone,Robert De Niro,2010,5.4,-0.9581445166058602
nm0000134,tt1448755,Killer Elite,Robert De Niro,2011,6.4,-0.1250536918169307
nm0000134,tt14562470,Robert De Niro/Anthony Ramos/Anne-Marie/Niall Horan,Robert De Niro,2021,7.7,1.0702940543095945
nm0000134,tt1480295,Killing Season,Robert De Niro,2013,5.4,-0.9194101462951996
nm0000134,tt1488216,Robert De Niro,Robert De Niro,2009,8.1,1.2434283202744332
nm0000134,tt1508277,Hollywood Salutes Jodie Foster: An American Cinematheque Tribute,Robert De Niro,1999,8.2,1.1963316893741005
nm0000134,tt1654775,Frankenstein's Friends,Robert De Niro,1996,7.2,0.3374179510447312
nm0000134,tt1661382,Grudge Match,Robert De Niro,2013,6.4,-0.0992307782764902
nm0000134,tt1712187,Manuale d'am3re,Robert De Niro,2011,5.9,-0.5351433758262854
nm0000134,tt1748179,Red Lights,Robert De Niro,2012,6.2,-0.2761781086504524
nm0000134,tt1775412,Goodfellas,Robert De Niro,2008,4.6,-1.6401109245612695
nm0000134,tt1781827,Hands of Stone,Robert De Niro,2016,6.6,0.1035394656379118
nm0000134,tt1804001,Bradley Cooper,Robert De Niro,2011,8.6,1.6793409178242291
nm0000134,tt1815708,Freelancers,Robert De Niro,2012,4.6,-1.5884650974803878
nm0000134,tt1817212,Marty & Bobby,Robert De Niro,2011,6.7,0.1210001185886819
nm0000134,tt1860213,Dirty Grandpa,Robert De Niro,2016,5.9,-0.4705860919751841
nm0000134,tt1931435,The Big Wedding,Robert De Niro,2013,5.6,-0.7553742726914582
nm0000134,tt1933667,The Wizard of Lies,Robert De Niro,2017,6.8,0.2804867960118748
nm0000134,tt1967614,The Comedian,Robert De Niro,2016,5.8,-0.5526040287770555
nm0000134,tt2010864,9/11: 10 Years Later,Robert De Niro,2011,8.2,1.351269170616745
nm0000134,tt2092742,Mary Shelley,Robert De Niro,2011,7.3,0.6131077393999071
nm0000134,tt2141713,Encounter,Robert De Niro,1965,6.3,-0.8009986400489388
nm0000134,tt2202511,Raging Bull: Outside the Ring,Robert De Niro,2005,7.4,0.6176569355804563
nm0000134,tt2212008,The Bag Man,Robert De Niro,2014,5.2,-1.0705345631287213
nm0000134,tt2361509,The Intern,Robert De Niro,2015,7.1,0.5007176928770461
nm0000134,tt2404311,The Family,Robert De Niro,2013,6.3,-0.1812487150783615
nm0000134,tt2446980,Joy,Robert De Niro,2015,6.6,0.0906280088676915
nm0000134,tt3069712,The 250th Special,Robert De Niro,2013,8.6,1.7051638313646695
nm0000134,tt3197112,Bergmans video,Robert De Niro,2012,6.8,0.2159295121607728
nm0000134,tt3276924,Heist,Robert De Niro,2015,6.1,-0.319461675141663
nm0000134,tt3289658,Robert De Niro/Michelle Pfeiffer/Jennifer Saunders/Cher,Robert De Niro,2013,7.6,0.8849844633459603
nm0000134,tt3349694,Morgan Freeman Reads the Fox by Ylvis,Robert De Niro,2013,7.7,0.9670024001478316
nm0000134,tt3444652,Sylvester Stallone/Robert De Niro/Carey Mulligan/Jonah Hill/Jake Bugg,Robert De Niro,2014,8.2,1.390003540927406
nm0000134,tt3469674,"Remembering the Artist: Robert De Niro, Sr.",Robert De Niro,2014,6.6,0.0777165520974713
nm0000134,tt3607780,Nat Geo's Most Amazing Photos,Robert De Niro,2009,6.3,-0.2328945421592433
nm0000134,tt3675472,Don Rickles: One Night Only,Robert De Niro,2014,8.3,1.472021477729278
nm0000134,tt3697160,The Bull & the Stallion,Robert De Niro,2014,6.2,-0.250355195110012
nm0000134,tt3697162,In the Ring with Kevin Hart,Robert De Niro,2014,6.2,-0.250355195110012
nm0000134,tt3697164,Kevin Hart Unedited,Robert De Niro,2014,6.2,-0.250355195110012
nm0000134,tt3732460,Robert De Niro,Robert De Niro,2014,8.0,1.2259676673236646
nm0000134,tt4016250,The Audition,Robert De Niro,2015,6.6,0.0906280088676915
nm0000134,tt4532038,The War with Grandpa,Robert De Niro,2020,5.6,-0.6649940752999157
nm0000134,tt5019816,Robert De Niro/Ariana Grande/Duran Duran,Robert De Niro,2015,7.3,0.6647535664807882
nm0000134,tt5056602,Robert De Niro/Judy Greer/Highly Suspect,Robert De Niro,2015,5.8,-0.5655154855472757
nm0000134,tt5085436,Robert De Niro/Anne Hathaway/Kenneth Branagh/Tom Hiddleston/The Shires,Robert De Niro,2015,8.0,1.2388791240938848
nm0000134,tt5091774,Club Oscar,Robert De Niro,2005,3.5,-2.58104259969251
nm0000134,tt5227516,Ellis,Robert De Niro,2015,6.8,0.2546638824714335
nm0000134,tt5230926,Cop Land: The Making of an Urban Western,Robert De Niro,2004,3.9,-2.2658823092552467
nm0000134,tt5265934,Robert De Niro/Daniel Gilbert/Henry Rollins,Robert De Niro,2015,6.4,-0.0734078647360497
nm0000134,tt5285684,Scorsese's Goodfellas,Robert De Niro,2015,7.6,0.9108073768864008
nm0000134,tt5310746,The Making of a Godfocker: Behind the Scenes of 'Little Fockers',Robert De Niro,2011,4.8,-1.437340680646866
nm0000134,tt5310756,Little Fockers: Bout Time,Robert De Niro,2011,5.6,-0.7811971862318987
nm0000134,tt5370592,Red Lights: Cast Interviews,Robert De Niro,2012,6.5,-0.0301242982448398
nm0000134,tt5420210,The Comeback Trail,Robert De Niro,2020,5.6,-0.6649940752999157
nm0000134,tt5457672,Robert De Niro Tricks Zac Efron Into Making Him a Sandwich,Robert De Niro,2016,4.5,-1.6188372072013772
nm0000134,tt5457714,Zac Efron Pitches Robert De Niro on Movie Reboots,Robert De Niro,2016,4.5,-1.6188372072013772
nm0000134,tt5533308,I Am Durán,Robert De Niro,2019,7.2,0.6343814567597993
nm0000134,tt5610858,Robert De Niro/Jesse Tyler Ferguson/Nick Guerra,Robert De Niro,2016,7.7,1.0057367704584923
nm0000134,tt5640196,Stardust: Good Omens - The Making of Stardust,Robert De Niro,2007,9.0,1.9557668379508315
nm0000134,tt5775792,Brian De Palma/Martin Scorsese,Robert De Niro,1978,7.4,0.2690476027845065
nm0000134,tt5921588,Robert De Niro/Jordan Spieth/Martin Garrix and Bebe Rexha,Robert De Niro,2016,7.3,0.6776650232510084
nm0000134,tt5968094,Robert De Niro/Jerome Bettis/Anthrax/Jon Wurster,Robert De Niro,2016,5.7,-0.634621965578926
nm0000134,tt6068264,Robert De Niro's Happy Birthday Greeting to Zac Efron's Girlfriend,Robert De Niro,2016,3.4,-2.521034512021957
nm0000134,tt6209572,Robert De Niro/Gigi Hadid/Willie Nelson,Robert De Niro,2016,6.4,-0.0604964079658294
nm0000134,tt6264810,Taxi Driver: 40th Anniversary Cast Q&A,Robert De Niro,2016,6.8,0.2675753392416538
nm0000134,tt6282416,Robert De Niro/Pharrell Williams & Kim Burrell,Robert De Niro,2016,7.1,0.5136291496472665
nm0000134,tt6348726,Academy Event: Heat,Robert De Niro,2016,7.3,0.6776650232510084
nm0000134,tt6350106,The Best in Late Show Retrospectacular End-of-Year Wrapupabration! 3,Robert De Niro,2016,5.8,-0.5526040287770555
nm0000134,tt6460630,Robert De Niro/Lauren Ash/Asa Butterfield/Kenny Aronoff,Robert De Niro,2017,8.0,1.264702037634326
nm0000134,tt6483566,Robert De Niro/Ezra Edelman/Flo Morrissey & Matthew E. White,Robert De Niro,2017,6.9,0.3625047328137462
nm0000134,tt6664120,Jim Norton: Mouthful of Shame,Robert De Niro,2017,6.9,0.3625047328137462
nm0000134,tt6779822,"Little Fockers: Alternate Opening, Wedding Dream and Morning Wakeup",Robert De Niro,2011,5.1,-1.1912868702412531
nm0000134,tt6779974,Little Fockers: Deleted Scenes,Robert De Niro,2011,5.1,-1.1912868702412531
nm0000134,tt6780018,Little Fockers: Gag Reel,Robert De Niro,2011,4.8,-1.437340680646866
nm0000134,tt7080824,Heat: Academy of Motion Picture Arts and Sciences Filmmaker Panel,Robert De Niro,2017,6.6,0.1164509224081327
nm0000134,tt7286456,Joker,Robert De Niro,2019,8.4,1.6185966983822506
nm0000134,tt7374726,Cashed Out Casino,Robert De Niro,2017,7.6,0.936630290426842
nm0000134,tt7654464,Dinner with Don,Robert De Niro,2017,7.8,1.100666164030584
nm0000134,tt7670508,Robert De Niro and Martin Scorsese Reminisce with Don Rickles,Robert De Niro,2017,8.4,1.59277378484181
nm0000134,tt7748472,The Wizard of Lies: Cast interviews,Robert De Niro,2017,6.8,0.2804867960118748
nm0000134,tt7809092,Barry Norman,Robert De Niro,2017,7.3,0.6905764800212294
nm0000134,tt8072678,The Alec Baldwin Show,Robert De Niro,2018,3.4,-2.495211598481516
nm0000134,tt8072840,"Robert De Niro, Taraji P. Henson",Robert De Niro,2018,4.5,-1.5930142936609362
nm0000134,tt8262734,Robert De Niro/Bridget Everett/Rex Orange County,Robert De Niro,2018,7.4,0.785505873593321
nm0000134,tt9793880,Not the White House Correspondents' Dinner,Robert De Niro,2019,6.5,0.0602558991467026
nm0000199,tt0067549,The Panic in Needle Park,Al Pacino,1971,7.1,-0.6181700753822452
nm0000199,tt0068646,The Godfather,Al Pacino,1972,9.2,0.7723925344387893
nm0000199,tt0070643,Scarecrow,Al Pacino,1973,7.3,-0.4387982118779864
nm0000199,tt0070666,Serpico,Al Pacino,1973,7.7,-0.1786228762642051
nm0000199,tt0071562,The Godfather: Part II,Al Pacino,1974,9.0,0.6915890623292669
nm0000199,tt0072890,Dog Day Afternoon,Al Pacino,1975,8.0,0.0657928211434987
nm0000199,tt0075774,Bobby Deerfield,Al Pacino,1977,5.9,-1.2508434951314835
nm0000199,tt0078718,...and justice for all.,Al Pacino,1979,7.4,-0.2259017908824367
nm0000199,tt0080569,Cruising,Al Pacino,1980,6.5,-0.7866541981647605
nm0000199,tt0083598,Author! Author!,Al Pacino,1982,6.2,-0.9325015041777284
nm0000199,tt0086250,Scarface,Al Pacino,1983,8.3,0.4580611056433066
nm0000199,tt0089913,Revolution,Al Pacino,1985,5.3,-1.443969715762684
nm0000199,tt0097769,The Local Stigmatic,Al Pacino,1990,5.8,-0.995540057002038
nm0000199,tt0098273,Sea of Love,Al Pacino,1989,6.8,-0.3697438158162693
nm0000199,tt0099422,Dick Tracy,Al Pacino,1990,6.1,-0.8004085552917024
nm0000199,tt0099674,The Godfather: Part III,Al Pacino,1990,7.6,0.1752489532599764
nm0000199,tt0101912,Frankie and Johnny,Al Pacino,1991,6.7,-0.3855034540223461
nm0000199,tt0104348,Glengarry Glen Ross,Al Pacino,1992,7.7,0.2895769828607902
nm0000199,tt0105323,Scent of a Woman,Al Pacino,1992,8.0,0.4847084845711259
nm0000199,tt0106519,Carlito's Way,Al Pacino,1993,7.9,0.4443067485163647
nm0000199,tt0113277,Heat,Al Pacino,1995,8.2,0.6887224459240681
nm0000199,tt0114753,Two Bits,Al Pacino,1995,6.2,-0.6121542321448366
nm0000199,tt0115907,City Hall,Al Pacino,1996,6.2,-0.5875121342961527
nm0000199,tt0116913,Looking for Richard,Al Pacino,1996,7.3,0.1279700386417448
nm0000199,tt0118852,Chinese Coffee,Al Pacino,2000,7.1,0.09645076222959
